driver_id,race_id,team_id,q1_time,q2_time,q3_time,qual_position,qual_laps
116,1,6,0:01:24.344000,0:01:24.005000,NULL,13,14
119,1,8,0:01:24.464000,0:01:24.230000,NULL,14,13
117,1,6,0:01:24.503000,0:01:24.786000,NULL,15,16
120,1,9,0:01:24.532000,NULL,NULL,16,8
124,1,7,0:01:24.556000,NULL,NULL,17,9
118,1,7,0:01:24.636000,NULL,NULL,18,9
125,1,8,0:01:24.922000,NULL,NULL,19,8
123,1,9,0:01:25.295000,NULL,NULL,20,7
106,2,1,0:01:29.060000,0:01:28.341000,0:01:27.958000,1,13
108,2,1,0:01:28.951000,0:01:28.515000,0:01:28.101000,2,13
113,2,2,0:01:29.275000,0:01:28.794000,0:01:28.124000,3,16
107,2,2,0:01:29.396000,0:01:28.458000,0:01:28.220000,4,16
109,2,3,0:01:29.552000,0:01:28.962000,0:01:28.398000,5,12
123,2,9,0:01:30.121000,0:01:29.836000,0:01:29.329000,6,18
122,2,10,0:01:29.594000,0:01:29.623000,0:01:29.358000,7,16
112,2,5,0:01:30.260000,0:01:29.187000,0:01:29.570000,8,15
117,2,6,0:01:30.338000,0:01:30.009000,0:01:29.874000,9,16
115,2,5,0:01:29.893000,0:01:29.802000,0:01:29.986000,10,18
120,2,9,0:01:30.412000,0:01:30.105000,NULL,11,15
116,2,6,0:01:30.218000,0:01:30.156000,NULL,12,11
110,2,4,0:01:30.530000,0:01:30.212000,NULL,13,12
114,2,4,0:01:30.479000,0:01:30.525000,NULL,14,12
111,2,3,0:01:29.374000,NULL,NULL,15,4
121,2,10,0:01:30.530000,NULL,NULL,16,7
124,2,7,0:01:31.063000,NULL,NULL,17,9
125,2,8,0:01:31.414000,NULL,NULL,18,8
118,2,7,0:01:31.420000,NULL,NULL,19,8
119,2,8,0:01:31.503000,NULL,NULL,20,8
106,3,1,0:01:32.171000,0:01:32.385000,0:01:31.095000,1,15
108,3,1,0:01:32.474000,0:01:32.286000,0:01:31.182000,2,17
113,3,2,0:01:32.921000,0:01:32.063000,0:01:31.625000,3,20
107,3,2,0:01:33.283000,0:01:31.914000,0:01:31.675000,4,17
111,3,3,0:01:32.932000,0:01:32.809000,0:01:31.796000,5,12
109,3,3,0:01:33.877000,0:01:32.688000,0:01:31.948000,6,12
112,3,5,0:01:33.545000,0:01:32.494000,0:01:32.532000,7,15
116,3,6,0:01:33.464000,0:01:32.931000,0:01:32.758000,8,13
115,3,5,0:01:33.315000,0:01:32.970000,0:01:32.819000,9,18
121,3,10,0:01:33.238000,0:01:32.524000,0:01:32.855000,10,19
122,3,10,0:01:33.359000,0:01:32.986000,NULL,11,13
117,3,6,0:01:33.585000,0:01:33.057000,NULL,12,9
110,3,4,0:01:33.428000,0:01:33.232000,NULL,13,11
114,3,4,0:01:33.824000,0:01:33.505000,NULL,14,11
120,3,9,0:01:34.013000,0:01:33.795000,NULL,15,15
125,3,8,0:01:34.062000,NULL,NULL,16,7
123,3,9,0:01:34.101000,NULL,NULL,17,9
119,3,8,0:01:34.285000,NULL,NULL,18,7
118,3,7,0:01:34.454000,NULL,NULL,19,9
124,3,7,0:01:34.914000,NULL,NULL,20,9
106,4,1,0:01:42.762000,0:01:43.015000,0:01:41.498000,1,19
107,4,2,0:01:42.693000,0:01:42.676000,0:01:41.677000,2,21
113,4,2,0:01:43.355000,0:01:42.679000,0:01:41.837000,3,21
109,4,3,0:01:42.857000,0:01:43.482000,0:01:41.911000,4,20
111,4,3,0:01:42.642000,0:01:42.901000,0:01:41.994000,5,19
108,4,1,0:01:42.538000,0:01:42.510000,0:01:42.490000,6,20
117,4,6,0:01:43.021000,0:01:42.967000,0:01:42.523000,7,20
116,4,6,0:01:43.992000,0:01:43.366000,0:01:42.547000,8,20
112,4,5,0:01:43.746000,0:01:43.232000,0:01:43.066000,9,20
115,4,5,0:01:43.426000,0:01:43.464000,0:01:43.351000,10,20
119,4,8,0:01:44.359000,0:01:43.585000,NULL,11,16
125,4,8,0:01:44.261000,0:01:43.886000,NULL,12,17
110,4,4,0:01:44.010000,0:01:44.019000,NULL,13,16
118,4,7,0:01:43.752000,0:01:44.074000,NULL,14,17
122,4,10,0:01:43.674000,0:01:44.759000,NULL,15,14
114,4,4,0:01:44.489000,NULL,NULL,16,8
123,4,9,0:01:44.496000,NULL,NULL,17,9
124,4,7,0:01:45.541000,NULL,NULL,18,10
120,4,9,0:01:57.354000,NULL,NULL,NC,5
121,4,10,NULL,NULL,NULL,NC,2
107,5,2,0:01:17.633000,0:01:17.166000,0:01:16.173000,1,17
113,5,2,0:01:17.674000,0:01:17.111000,0:01:16.213000,2,14
106,5,1,0:01:17.031000,0:01:16.802000,0:01:16.305000,3,16
108,5,1,0:01:17.483000,0:01:17.071000,0:01:16.612000,4,15
111,5,3,0:01:17.411000,0:01:17.266000,0:01:16.816000,5,15
109,5,3,0:01:17.623000,0:01:17.638000,0:01:16.818000,6,19
122,5,10,0:01:18.169000,0:01:17.618000,0:01:17.676000,7,27
110,5,4,0:01:18.276000,0:01:18.100000,0:01:17.721000,8,21
115,5,5,0:01:18.480000,0:01:17.803000,0:01:17.790000,9,19
121,5,10,0:01:18.305000,0:01:17.699000,0:01:17.835000,10,26
114,5,4,0:01:18.885000,0:01:18.323000,NULL,11,18
123,5,9,0:01:18.550000,0:01:18.463000,NULL,12,16
117,5,6,0:01:18.813000,0:01:18.696000,NULL,13,18
118,5,7,0:01:18.661000,0:01:18.910000,NULL,14,15
116,5,6,0:01:18.740000,0:01:19.098000,NULL,15,18
112,5,5,0:01:18.923000,NULL,NULL,16,6
124,5,7,0:01:19.493000,NULL,NULL,17,9
125,5,8,0:01:19.695000,NULL,NULL,18,10
119,5,8,0:01:20.225000,NULL,NULL,19,9
109,6,3,0:01:12.013000,0:01:11.278000,0:01:10.810000,1,17
106,6,1,0:01:12.415000,0:01:11.518000,0:01:11.039000,2,21
107,6,2,0:01:12.460000,0:01:11.584000,0:01:11.232000,3,22
108,6,1,0:01:12.639000,0:01:11.391000,0:01:11.266000,4,22
113,6,2,0:01:12.434000,0:01:12.002000,0:01:11.441000,5,25
117,6,6,0:01:13.028000,0:01:12.188000,0:01:12.061000,6,27
110,6,4,0:01:12.657000,0:01:12.269000,0:01:12.110000,7,26
115,6,5,0:01:12.950000,0:01:12.286000,0:01:12.130000,8,28
116,6,6,0:01:12.848000,0:01:12.194000,0:01:12.154000,9,23
123,6,9,0:01:12.941000,0:01:12.313000,0:01:12.221000,10,29
112,6,5,0:01:13.065000,0:01:12.411000,NULL,11,22
114,6,4,0:01:12.463000,0:01:12.440000,NULL,12,19
125,6,8,0:01:12.706000,0:01:12.521000,NULL,13,19
118,6,7,0:01:12.829000,0:01:12.714000,NULL,14,20
121,6,10,0:01:12.930000,0:01:12.728000,NULL,15,21
120,6,9,0:01:13.179000,NULL,NULL,16,12
124,6,7,0:01:13.265000,NULL,NULL,17,11
119,6,8,0:01:13.323000,NULL,NULL,18,10
122,6,10,0:01:13.393000,NULL,NULL,19,12
106,7,1,0:01:11.710000,0:01:11.524000,0:01:10.764000,1,18
113,7,2,0:01:11.950000,0:01:11.514000,0:01:10.857000,2,20
111,7,3,0:01:12.008000,0:01:11.472000,0:01:10.937000,3,16
107,7,2,0:01:11.835000,0:01:11.740000,0:01:10.996000,4,21
108,7,1,0:01:11.725000,0:01:11.620000,0:01:11.095000,5,20
109,7,3,0:01:12.459000,0:01:11.434000,0:01:11.116000,6,18
112,7,5,0:01:12.795000,0:01:11.916000,0:01:11.973000,7,15
117,7,6,0:01:12.577000,0:01:12.141000,0:01:12.084000,8,14
115,7,5,0:01:12.689000,0:01:12.097000,0:01:12.168000,9,15
116,7,6,0:01:12.702000,0:01:12.395000,0:01:12.671000,10,13
122,7,10,0:01:12.680000,0:01:12.606000,NULL,11,22
120,7,9,0:01:12.587000,0:01:12.635000,NULL,12,17
118,7,7,0:01:12.945000,0:01:12.661000,NULL,13,22
110,7,4,0:01:12.979000,0:01:12.856000,NULL,14,14
114,7,4,0:01:12.998000,0:01:12.865000,NULL,15,14
123,7,9,0:01:13.047000,NULL,NULL,16,8
119,7,8,0:01:13.590000,NULL,NULL,17,8
125,7,8,0:01:13.643000,NULL,NULL,18,10
124,7,7,0:01:14.593000,NULL,NULL,19,6
107,8,2,0:01:31.271000,0:01:30.645000,0:01:30.029000,1,19
113,8,2,0:01:31.776000,0:01:31.227000,0:01:30.147000,2,17
106,8,1,0:01:31.820000,0:01:30.751000,0:01:30.400000,3,22
111,8,3,0:01:31.531000,0:01:30.818000,0:01:30.705000,4,20
109,8,3,0:01:31.910000,0:01:31.538000,0:01:30.895000,5,20
108,8,1,0:01:31.567000,0:01:30.772000,0:01:31.057000,6,22
115,8,5,0:01:32.394000,0:01:32.016000,0:01:32.126000,7,23
118,8,7,0:01:32.538000,0:01:32.055000,0:01:32.635000,8,22
122,8,10,0:01:32.169000,0:01:31.510000,0:01:32.930000,9,24
121,8,10,0:01:32.083000,0:01:31.472000,NULL,10,20
117,8,6,0:01:32.786000,0:01:32.075000,NULL,11,14
112,8,5,0:01:32.949000,0:01:32.115000,NULL,12,15
116,8,6,0:01:32.692000,0:01:32.454000,NULL,13,15
123,8,9,0:01:32.447000,0:01:32.460000,NULL,14,17
124,8,7,0:01:32.804000,0:01:32.820000,NULL,15,18
110,8,4,0:01:32.976000,NULL,NULL,16,10
120,8,9,0:01:33.025000,NULL,NULL,17,10
114,8,4,0:01:33.162000,NULL,NULL,18,10
125,8,8,0:01:33.636000,NULL,NULL,19,9
119,8,8,0:01:33.729000,NULL,NULL,20,10
113,9,2,0:01:04.175000,0:01:03.756000,0:01:03.130000,1,18
107,9,2,0:01:04.080000,0:01:03.577000,0:01:03.149000,2,21
106,9,1,0:01:04.347000,0:01:03.544000,0:01:03.464000,3,18
108,9,1,0:01:04.234000,0:01:03.975000,0:01:03.660000,4,21
111,9,3,0:01:04.273000,0:01:04.001000,0:01:03.840000,5,18
121,9,10,0:01:04.242000,0:01:04.059000,0:01:03.892000,6,17
109,9,3,0:01:04.723000,0:01:04.403000,0:01:03.996000,7,22
122,9,10,0:01:04.460000,0:01:04.291000,0:01:04.051000,8,20
115,9,5,0:01:04.948000,0:01:04.561000,0:01:04.725000,9,19
112,9,5,0:01:04.864000,0:01:04.676000,0:01:05.019000,10,20
117,9,6,0:01:05.148000,0:01:04.845000,NULL,11,19
123,9,9,0:01:05.011000,0:01:04.874000,NULL,12,16
118,9,7,0:01:04.967000,0:01:04.979000,NULL,13,19
110,9,4,0:01:04.965000,0:01:05.058000,NULL,14,17
119,9,8,0:01:05.264000,0:01:05.286000,NULL,15,17
114,9,4,0:01:05.271000,NULL,NULL,16,9
116,9,6,0:01:05.279000,NULL,NULL,17,11
125,9,8,0:01:05.322000,NULL,NULL,18,10
120,9,9,0:01:05.366000,NULL,NULL,19,11
124,9,7,0:01:05.479000,NULL,NULL,20,11
107,10,2,0:01:26.818000,0:01:26.256000,0:01:25.892000,1,16
106,10,1,0:01:26.585000,0:01:26.372000,0:01:25.936000,2,17
108,10,1,0:01:27.549000,0:01:26.483000,0:01:25.990000,3,17
113,10,2,0:01:27.025000,0:01:26.413000,0:01:26.217000,4,15
111,10,3,0:01:27.309000,0:01:27.013000,0:01:26.602000,5,14
109,10,3,0:01:27.979000,0:01:27.369000,0:01:27.099000,6,14
122,10,10,0:01:28.143000,0:01:27.730000,0:01:27.244000,7,19
121,10,10,0:01:28.086000,0:01:27.522000,0:01:27.455000,8,20
118,10,7,0:01:27.962000,0:01:27.790000,0:01:27.879000,9,19
117,10,6,0:01:28.279000,0:01:27.843000,0:01:28.194000,10,20
112,10,5,0:01:28.017000,0:01:27.901000,NULL,11,12
116,10,6,0:01:28.210000,0:01:27.928000,NULL,12,14
110,10,4,0:01:28.187000,0:01:28.139000,NULL,13,12
123,10,9,0:01:28.399000,0:01:28.343000,NULL,14,15
124,10,7,0:01:28.249000,0:01:28.391000,NULL,15,16
115,10,5,0:01:28.456000,NULL,NULL,16,8
114,10,4,0:01:29.096000,NULL,NULL,17,9
125,10,8,0:01:29.252000,NULL,NULL,18,7
119,10,8,NULL,NULL,NULL,NC,2
106,11,1,0:01:12.538000,0:01:12.505000,0:01:11.212000,1,16
113,11,2,0:01:12.962000,0:01:12.152000,0:01:11.416000,2,18
108,11,1,0:01:12.505000,0:01:12.336000,0:01:11.547000,3,17
111,11,3,0:01:13.127000,0:01:12.188000,0:01:11.822000,4,18
122,11,10,0:01:13.105000,0:01:12.523000,0:01:12.200000,5,18
121,11,10,0:01:12.986000,0:01:12.722000,0:01:12.544000,6,17
112,11,5,0:01:13.479000,0:01:12.946000,0:01:12.560000,7,17
115,11,5,0:01:13.324000,0:01:13.032000,0:01:12.692000,8,19
118,11,7,0:01:13.077000,0:01:12.995000,0:01:12.717000,9,23
116,11,6,0:01:13.427000,0:01:13.072000,0:01:12.774000,10,19
110,11,4,0:01:13.614000,0:01:13.657000,NULL,11,16
125,11,8,0:01:13.708000,0:01:13.702000,NULL,12,13
124,11,7,0:01:13.562000,0:01:13.736000,NULL,13,17
107,11,2,0:01:13.012000,NULL,NULL,14,8
109,11,3,0:01:13.318000,NULL,NULL,15,6
117,11,6,0:01:13.720000,NULL,NULL,16,10
123,11,9,0:01:13.749000,NULL,NULL,17,9
120,11,9,0:01:14.045000,NULL,NULL,18,8
119,11,8,0:01:14.206000,NULL,NULL,19,10
114,11,4,0:01:14.401000,NULL,NULL,20,10
107,12,2,0:01:17.419000,0:01:31.242000,0:01:35.658000,1,26
113,12,2,0:01:17.123000,0:01:32.081000,0:01:35.918000,2,25
108,12,1,0:01:17.526000,0:01:32.762000,0:01:36.186000,3,26
106,12,1,0:01:16.666000,0:01:28.636000,0:01:36.210000,4,24
115,12,5,0:01:17.829000,0:01:30.771000,0:01:36.743000,5,25
123,12,9,0:01:18.577000,0:01:31.286000,0:01:37.591000,6,25
111,12,3,0:01:16.940000,0:01:31.178000,0:01:38.032000,7,24
120,12,9,0:01:18.429000,0:01:32.590000,0:01:38.128000,8,25
122,12,10,0:01:18.314000,0:01:32.968000,0:01:39.858000,9,24
121,12,10,0:01:17.901000,0:01:33.650000,0:01:40.593000,10,24
110,12,4,0:01:18.208000,0:01:35.214000,NULL,11,19
109,12,3,0:01:18.540000,0:01:36.442000,NULL,12,21
112,12,5,0:01:17.905000,0:01:36.506000,NULL,13,20
124,12,7,0:01:18.641000,0:01:37.075000,NULL,14,22
119,12,8,0:01:18.560000,NULL,NULL,15,15
114,12,4,0:01:18.782000,NULL,NULL,16,11
118,12,7,0:01:18.817000,NULL,NULL,17,13
117,12,6,0:01:19.142000,NULL,NULL,18,12
116,12,6,0:01:19.200000,NULL,NULL,19,11
125,12,8,0:01:19.301000,NULL,NULL,20,12
107,13,2,0:01:42.977000,0:01:41.553000,0:01:58.179000,1,19
106,13,1,0:01:43.035000,0:01:41.501000,0:01:58.905000,2,18
117,13,6,0:01:44.003000,0:01:43.302000,0:02:01.851000,3,16
116,13,6,0:01:44.004000,0:01:43.014000,0:02:01.894000,4,14
121,13,10,0:01:43.597000,0:01:43.042000,0:02:02.122000,5,20
108,13,1,0:01:42.585000,0:01:41.533000,0:02:02.671000,6,13
111,13,3,0:01:43.199000,0:01:42.554000,0:02:02.769000,7,11
109,13,3,0:01:43.604000,0:01:43.126000,0:02:02.939000,8,16
122,13,10,0:01:43.834000,0:01:43.320000,0:02:04.933000,9,19
113,13,2,0:01:42.805000,0:01:42.191000,NULL,10,7
123,13,9,0:01:44.221000,0:01:43.844000,NULL,11,14
120,13,9,0:01:44.153000,0:01:43.865000,NULL,12,13
118,13,7,0:01:43.654000,0:01:44.062000,NULL,13,14
124,13,7,0:01:43.846000,0:01:44.301000,NULL,14,11
112,13,5,0:01:44.145000,NULL,NULL,15,3
115,13,5,0:01:44.489000,NULL,NULL,16,6
110,13,4,0:01:44.917000,NULL,NULL,17,6
125,13,8,0:01:44.998000,NULL,NULL,18,6
119,13,8,0:01:45.134000,NULL,NULL,19,6
114,13,4,0:01:45.307000,NULL,NULL,20,8
108,14,1,0:01:20.722000,0:01:19.846000,0:01:19.119000,1,21
106,14,1,0:01:20.542000,0:01:19.629000,0:01:19.280000,2,20
107,14,2,0:01:20.810000,0:01:19.798000,0:01:19.294000,3,20
113,14,2,0:01:21.381000,0:01:20.427000,0:01:19.656000,4,18
111,14,3,0:01:21.381000,0:01:20.333000,0:01:20.615000,5,15
121,14,10,0:01:21.887000,0:01:21.239000,0:01:20.936000,6,21
115,14,5,0:01:21.732000,0:01:21.552000,0:01:21.041000,7,17
117,14,6,0:01:21.570000,0:01:21.315000,0:01:21.099000,8,17
123,14,9,0:01:21.834000,0:01:21.667000,0:01:21.350000,9,24
119,14,8,0:01:21.838000,0:01:21.494000,0:01:21.627000,10,14
122,14,10,0:01:21.783000,0:01:21.669000,NULL,11,12
125,14,8,0:01:21.813000,0:01:21.732000,NULL,12,13
110,14,4,0:01:21.850000,0:01:22.568000,NULL,13,14
112,14,5,0:01:21.801000,NULL,NULL,14,12
109,14,3,0:01:21.280000,NULL,NULL,15,3
116,14,6,0:01:21.888000,NULL,NULL,16,5
118,14,7,0:01:21.889000,NULL,NULL,17,10
120,14,9,0:01:21.934000,NULL,NULL,18,12
124,14,7,0:01:22.048000,NULL,NULL,19,10
114,14,4,0:01:22.085000,NULL,NULL,20,9
107,15,2,0:01:39.403000,0:01:37.344000,0:01:36.015000,1,17
111,15,3,0:01:38.751000,0:01:37.214000,0:01:36.334000,2,14
106,15,1,0:01:38.218000,0:01:37.876000,0:01:36.628000,3,17
113,15,2,0:01:39.291000,0:01:37.254000,0:01:36.702000,4,20
108,15,1,0:01:38.534000,0:01:37.194000,0:01:36.794000,5,17
109,15,3,0:01:38.153000,0:01:37.406000,0:01:36.996000,6,12
116,15,6,0:01:38.814000,0:01:38.342000,0:01:37.985000,7,19
121,15,10,0:01:38.685000,0:01:38.367000,0:01:38.320000,8,15
117,15,6,0:01:38.912000,0:01:38.534000,0:01:38.365000,9,20
112,15,5,0:01:38.932000,0:01:38.450000,0:01:38.588000,10,18
110,15,4,0:01:39.022000,0:01:38.641000,NULL,11,12
115,15,5,0:01:39.103000,0:01:38.716000,NULL,12,12
118,15,7,0:01:39.206000,0:01:38.747000,NULL,13,14
124,15,7,0:01:39.366000,0:01:39.453000,NULL,14,14
123,15,9,0:01:39.614000,0:01:39.691000,NULL,15,13
122,15,10,0:01:39.644000,NULL,NULL,16,6
120,15,9,0:01:39.809000,NULL,NULL,17,8
114,15,4,0:01:39.864000,NULL,NULL,18,8
125,15,8,0:01:41.263000,NULL,NULL,19,8
119,15,8,0:01:41.334000,NULL,NULL,20,6
113,16,2,0:01:32.964000,0:01:32.744000,0:01:31.387000,1,18
107,16,2,0:01:32.410000,0:01:32.595000,0:01:31.532000,2,18
106,16,1,0:01:33.476000,0:01:33.045000,0:01:31.943000,3,19
108,16,1,0:01:33.341000,0:01:33.065000,0:01:32.237000,4,18
122,16,10,0:01:34.078000,0:01:33.747000,0:01:33.181000,5,15
117,16,6,0:01:34.290000,0:01:33.596000,0:01:33.413000,6,17
118,16,7,0:01:33.924000,0:01:33.488000,0:01:33.419000,7,17
116,16,6,0:01:34.084000,0:01:33.923000,0:01:33.563000,8,16
121,16,10,0:01:34.022000,0:01:33.517000,0:01:33.704000,9,17
124,16,7,0:01:34.170000,0:01:33.995000,0:01:35.196000,10,17
111,16,3,0:01:33.048000,NULL,NULL,11,5
109,16,3,0:01:33.247000,NULL,NULL,12,4
123,16,9,0:01:34.383000,NULL,NULL,13,8
115,16,5,0:01:34.626000,NULL,NULL,14,6
112,16,5,0:01:34.655000,NULL,NULL,15,6
120,16,9,0:01:35.037000,NULL,NULL,16,7
110,16,4,0:01:35.504000,NULL,NULL,17,6
125,16,8,0:01:35.612000,NULL,NULL,18,6
114,16,4,0:01:35.977000,NULL,NULL,19,6
119,16,8,0:01:36.437000,NULL,NULL,20,7
107,17,2,0:01:28.702000,0:01:28.017000,0:01:27.760000,1,11
113,17,2,0:01:29.297000,0:01:27.987000,0:01:28.059000,2,12
111,17,3,0:01:29.480000,0:01:28.849000,0:01:29.057000,3,10
108,17,1,0:01:29.631000,0:01:28.595000,0:01:29.521000,4,13
121,17,10,0:01:29.724000,0:01:29.678000,0:01:29.761000,5,17
120,17,9,0:01:30.248000,0:01:29.848000,0:01:30.023000,6,15
123,17,9,0:01:30.137000,0:01:29.810000,0:01:30.093000,7,15
117,17,6,0:01:29.899000,0:01:29.538000,0:01:30.126000,8,13
106,17,1,0:01:29.049000,0:01:28.279000,0:01:32.192000,9,13
116,17,6,0:01:30.247000,0:01:29.567000,0:01:37.229000,10,16
118,17,7,0:01:29.706000,0:01:29.864000,NULL,11,12
122,17,10,0:01:30.219000,0:01:30.226000,NULL,12,13
115,17,5,0:01:30.236000,0:01:30.490000,NULL,13,12
119,17,8,0:01:30.317000,0:01:30.714000,NULL,14,10
109,17,3,0:01:29.806000,NULL,NULL,15,4
112,17,5,0:01:30.361000,NULL,NULL,16,7
125,17,8,0:01:30.372000,NULL,NULL,17,8
110,17,4,0:01:30.573000,NULL,NULL,18,6
114,17,4,0:01:31.041000,NULL,NULL,19,10
124,17,7,0:01:31.213000,NULL,NULL,20,4
107,18,2,0:01:34.130000,0:01:33.480000,0:01:32.237000,1,20
106,18,1,0:01:34.569000,0:01:33.079000,0:01:32.298000,2,18
108,18,1,0:01:34.703000,0:01:32.884000,0:01:32.307000,3,15
113,18,2,0:01:34.518000,0:01:33.702000,0:01:32.616000,4,17
109,18,3,0:01:34.755000,0:01:34.185000,0:01:33.494000,5,14
117,18,6,0:01:34.876000,0:01:34.522000,0:01:34.145000,6,18
112,18,5,0:01:34.932000,0:01:34.564000,0:01:34.215000,7,18
121,18,10,0:01:34.892000,0:01:34.419000,0:01:34.250000,8,17
118,18,7,0:01:35.069000,0:01:34.255000,0:01:34.420000,9,17
116,18,6,0:01:35.193000,0:01:34.525000,0:01:34.594000,10,17
115,18,5,0:01:34.891000,0:01:34.566000,NULL,11,12
122,18,10,0:01:34.972000,0:01:34.732000,NULL,12,12
123,18,9,0:01:34.850000,NULL,NULL,13,13
120,18,9,0:01:35.206000,NULL,NULL,14,13
111,18,3,0:01:34.766000,NULL,NULL,15,4
110,18,4,0:01:35.294000,NULL,NULL,16,6
125,18,8,0:01:35.362000,NULL,NULL,17,6
119,18,8,0:01:35.480000,NULL,NULL,18,8
124,18,7,0:01:35.536000,NULL,NULL,19,8
114,18,4,0:01:35.735000,NULL,NULL,20,6
109,19,3,0:01:15.866000,0:01:15.845000,0:01:14.759000,1,16
111,19,3,0:01:15.756000,0:01:15.640000,0:01:14.785000,2,16
107,19,2,0:01:15.673000,0:01:15.644000,0:01:14.894000,3,21
106,19,1,0:01:16.089000,0:01:15.715000,0:01:14.970000,4,16
113,19,2,0:01:15.580000,0:01:15.923000,0:01:15.160000,5,22
108,19,1,0:01:16.446000,0:01:15.996000,0:01:15.330000,6,20
112,19,5,0:01:16.498000,0:01:16.126000,0:01:15.827000,7,18
115,19,5,0:01:16.813000,0:01:16.188000,0:01:16.084000,8,18
118,19,7,0:01:16.862000,0:01:16.320000,0:01:16.189000,9,20
124,19,7,0:01:16.701000,0:01:16.633000,0:01:16.513000,10,20
117,19,6,0:01:16.252000,0:01:16.844000,NULL,11,16
110,19,4,0:01:16.857000,0:01:16.871000,NULL,12,12
116,19,6,0:01:16.242000,0:01:17.167000,NULL,13,16
120,19,9,0:01:16.682000,0:01:17.184000,NULL,14,12
123,19,9,0:01:16.828000,NULL,NULL,15,11
121,19,10,0:01:16.911000,NULL,NULL,16,9
114,19,4,0:01:16.966000,NULL,NULL,17,6
122,19,10,0:01:17.599000,NULL,NULL,18,9
119,19,8,0:01:17.689000,NULL,NULL,19,5
125,19,8,0:01:17.886000,NULL,NULL,20,6
107,20,2,0:01:08.464000,0:01:07.795000,0:01:07.281000,1,17
106,20,1,0:01:08.452000,0:01:07.776000,0:01:07.374000,2,17
113,20,2,0:01:08.492000,0:01:07.727000,0:01:07.441000,3,17
108,20,1,0:01:08.452000,0:01:08.028000,0:01:07.456000,4,17
111,20,3,0:01:08.205000,0:01:08.017000,0:01:07.778000,5,16
109,20,3,0:01:08.544000,0:01:08.055000,0:01:07.780000,6,16
124,20,7,0:01:08.754000,0:01:08.579000,0:01:08.296000,7,19
118,20,7,0:01:08.667000,0:01:08.335000,0:01:08.492000,8,23
121,20,10,0:01:08.735000,0:01:08.239000,0:01:08.517000,9,17
123,20,9,0:01:09.046000,0:01:08.616000,0:01:09.029000,10,24
122,20,10,0:01:08.474000,0:01:08.659000,NULL,11,12
116,20,6,0:01:09.217000,0:01:08.741000,NULL,12,15
117,20,6,0:01:09.264000,0:01:08.770000,NULL,13,18
112,20,5,0:01:09.009000,0:01:08.834000,NULL,14,15
125,20,8,0:01:09.259000,0:01:10.381000,NULL,15,11
115,20,5,0:01:09.269000,NULL,NULL,16,9
120,20,9,0:01:09.280000,NULL,NULL,17,10
110,20,4,0:01:09.402000,NULL,NULL,18,9
119,20,8,0:01:09.441000,NULL,NULL,19,9
114,20,4,0:01:09.601000,NULL,NULL,20,9
107,21,2,0:01:36.828000,0:01:35.693000,0:01:34.794000,1,19
113,21,2,0:01:36.789000,0:01:36.392000,0:01:34.956000,2,19
106,21,1,0:01:36.775000,0:01:36.345000,0:01:35.125000,3,18
108,21,1,0:01:37.010000,0:01:36.735000,0:01:35.365000,4,18
109,21,3,0:01:37.117000,0:01:36.964000,0:01:35.401000,5,16
111,21,3,0:01:37.195000,0:01:36.144000,0:01:35.589000,6,14
121,21,10,0:01:37.575000,0:01:36.732000,0:01:36.192000,7,15
118,21,7,0:01:37.124000,0:01:36.580000,0:01:36.237000,8,20
117,21,6,0:01:36.936000,0:01:36.814000,0:01:36.540000,9,18
112,21,5,0:01:37.569000,0:01:36.630000,0:01:36.542000,10,15
115,21,5,0:01:37.757000,0:01:36.982000,NULL,11,9
124,21,7,0:01:37.619000,0:01:37.132000,NULL,12,14
122,21,10,0:01:37.934000,0:01:37.309000,NULL,13,12
116,21,6,0:01:37.255000,0:01:37.541000,NULL,14,12
110,21,4,0:01:37.890000,0:01:37.743000,NULL,15,15
120,21,9,0:01:37.994000,NULL,NULL,16,9
123,21,9,0:01:38.166000,NULL,NULL,17,9
114,21,4,0:01:38.577000,NULL,NULL,18,9
125,21,8,0:01:38.635000,NULL,NULL,19,6
119,21,8,0:01:38.682000,NULL,NULL,20,6
107,22,2,0:01:22.043000,0:01:21.014000,0:01:20.486000,1,18
113,22,2,0:01:22.367000,0:01:21.193000,0:01:20.598000,2,19
106,22,1,0:01:22.885000,0:01:21.912000,0:01:21.190000,3,16
111,22,3,0:01:22.876000,0:01:21.678000,0:01:21.320000,4,17
118,22,1,0:01:22.017000,0:01:21.739000,0:01:21.442000,5,17
121,22,10,0:01:22.959000,0:01:21.870000,0:01:21.826000,6,17
122,22,10,0:01:22.519000,0:01:22.221000,0:01:22.099000,7,18
127,22,4,0:01:22.702000,0:01:22.423000,0:01:22.304000,8,21
108,22,11,0:01:22.966000,0:01:22.349000,0:01:22.314000,9,17
116,22,12,0:01:22.908000,0:01:22.532000,0:01:22.781000,10,15
112,22,5,0:01:22.540000,0:01:22.562000,NULL,11,10
109,22,5,0:01:22.921000,0:01:22.570000,NULL,12,12
128,22,9,0:01:22.757000,0:01:22.636000,NULL,13,14
129,22,11,0:01:22.431000,0:01:22.714000,NULL,14,14
126,22,9,0:01:22.511000,0:01:22.774000,NULL,15,13
119,22,12,0:01:23.017000,NULL,NULL,16,6
123,22,3,0:01:23.020000,NULL,NULL,17,6
115,22,4,0:01:23.084000,NULL,NULL,18,6
130,22,8,0:01:24.360000,NULL,NULL,19,9
